Registro,Estado,fMP,sFSB
MUSE_20180114_171852_77000,SB,6.601320264052811,2829
MUSE_20180116_125758_31000,SB,3.6007201440288057,1578
MUSE_20180113_131423_56000,SB,0.7001400280056012,3483
MUSE_20180112_123348_05000,SB,0.8001600320064013,3443
MUSE_20180116_123944_05000,SB,3.500700140028006,9215
MUSE_20180115_133409_97000,SB,3.800760152030406,3501
MUSE_20180112_121356_16000,SB,0.9001800360072014,14242
MUSE_20180112_165651_66000,SB,3.3006601320264055,1883
MUSE_20180119_173206_74000,SB,1.7003400680136027,2447
MUSE_20180118_182223_27000,SB,3.700740148029606,3730
MUSE_20180118_175154_30000,SB,7.601520304060812,936
MUSE_20180114_135256_53000,SB,2.8005601120224046,5552
MUSE_20180116_131527_52000,SB,3.700740148029606,3359
MUSE_20180115_133726_94000,SB,0.9001800360072014,2574
MUSE_20180113_133202_63000,SB,0.8001600320064013,4635
MUSE_20180118_125813_14000,SB,2.8005601120224046,11275
MUSE_20180119_171521_07000,SB,3.4006801360272054,3552
MUSE_20180114_070145_54000,SB,0.9001800360072014,10893
MUSE_20180116_133022_50000,SB,0.8001600320064013,1881
MUSE_20180113_080256_05000,SB,2.7005401080216043,5348
MUSE_20180113_121538_16000,SB,3.800760152030406,5699
MUSE_20180114_171005_60000,SB,0.9001800360072014,15259
MUSE_20180114_120617_71000,SB,3.800760152030406,5157
MUSE_20180113_071526_52000,SB,2.500500100020004,3728
MUSE_20180113_130040_82000,SB,0.8001600320064013,1998
MUSE_20180113_074046_15000,SB,2.8005601120224046,3929
MUSE_20180119_175247_36000,SB,5.901180236047209,2102
MUSE_20180114_135516_61000,SB,3.000600120024005,2723
MUSE_20180111_160706_92000,SB,2.8005601120224046,4946
MUSE_20180114_134001_99000,SB,0.8001600320064013,2985
MUSE_20180118_133036_62000,SB,3.4006801360272054,5711
MUSE_20180116_133858_53000,SB,3.100620124024805,7115
MUSE_20180114_114555_62000,SB,0.9001800360072014,15626
MUSE_20180120_123325_15000,SB,3.700740148029606,4138
MUSE_20180115_132359_45000,SB,1.900380076015203,8801
MUSE_20180118_132306_92000,SB,0.9001800360072014,11069
MUSE_20180113_121709_00000,SB,8.701740348069613,10845
MUSE_20180118_132326_75000,SB,3.200640128025605,3457
MUSE_20180118_173316_44000,SB,0.9001800360072014,5994
MUSE_20180113_185327_03000,SB,2.500500100020004,4434
MUSE_20180112_131709_48000,SB,5.4010802160432085,2638
MUSE_20180113_180427_93000,SB,0.9001800360072014,10339
MUSE_20180113_124921_93000,SB,2.7005401080216043,1744
MUSE_20180114_125732_74000,SB,3.700740148029606,3914
MUSE_20180113_130027_48000,SB,2.500500100020004,3873
MUSE_20180114_070407_81000,SB,6.40128025605121,2564
MUSE_20180111_160656_72000,SB,3.200640128025605,2881
MUSE_20180113_175912_30000,SB,0.8001600320064013,2872
MUSE_20180112_132801_19000,SB,2.8005601120224046,14805
MUSE_20180119_173107_52000,SB,0.7001400280056012,4916
MUSE_20180114_065559_99000,SB,3.800760152030406,9470
MUSE_20180113_175927_77000,SB,3.3006601320264055,9186
MUSE_20180115_132309_59000,SB,4.200840168033607,1776
MUSE_20180114_073952_38000,SB,3.3006601320264055,2032
MUSE_20180114_072724_56000,SB,5.4010802160432085,7508
MUSE_20180118_170623_30000,SB,4.700940188037608,4145
MUSE_20180118_135038_79000,SB,0.600120024004801,10400
MUSE_20180115_131725_30000,SB,3.700740148029606,5605
MUSE_20180114_122442_74000,SB,3.6007201440288057,12267
MUSE_20180112_074828_92000,SB,3.700740148029606,6199
MUSE_20180112_124837_07000,SB,3.700740148029606,4101
MUSE_20180113_133429_26000,SB,2.400480096019204,2341
MUSE_20180116_121717_55000,SB,3.3006601320264055,1988
MUSE_20180111_170537_39000,SB,3.700740148029606,9367
MUSE_20180113_115513_95000,SB,0.8001600320064013,3509
MUSE_20180114_131020_55000,SB,0.8001600320064013,3778
MUSE_20180113_130837_60000,SB,5.301060212042408,11240
MUSE_20180114_133532_17000,SB,1.900380076015203,3239
MUSE_20180112_170850_77000,SB,3.800760152030406,2577
MUSE_20180114_125659_72000,SB,0.8001600320064013,2587
MUSE_20180118_133518_57000,SB,2.1004200840168035,9307
MUSE_20180114_075919_81000,SB,3.6007201440288057,11628
MUSE_20180114_065416_53000,SB,2.6005201040208044,2787
MUSE_20180112_071457_71000,SB,2.500500100020004,6968
MUSE_20180114_124509_23000,SB,3.700740148029606,15437
MUSE_20180114_132305_82000,SB,5.901180236047209,3086
MUSE_20180120_121334_07000,SB,0.8001600320064013,3206
MUSE_20180113_171351_11000,SB,0.8001600320064013,4905
MUSE_20180113_184229_95000,SB,0.8001600320064013,2452
MUSE_20180115_134530_02000,SB,4.000800160032006,11856
MUSE_20180113_175747_20000,SB,5.901180236047209,4906
MUSE_20180112_074459_26000,SB,5.201040208041609,14551
MUSE_20180116_130424_37000,SB,0.8001600320064013,1658
MUSE_20180114_130602_60000,SB,1.8003600720144028,6465
MUSE_20180119_173653_27000,SB,5.70114022804561,3905
MUSE_20180113_133741_51000,SB,0.8001600320064013,4487
MUSE_20180116_121915_75000,SB,6.801360272054411,1970
MUSE_20180116_122841_83000,SB,2.6005201040208044,4037
MUSE_20180114_170412_23000,SB,3.6007201440288057,3545
MUSE_20180114_065612_26000,SB,3.6007201440288057,5167
MUSE_20180118_171056_35000,SB,2.7005401080216043,10882
MUSE_20180114_130503_62000,SB,0.8001600320064013,3660
MUSE_20180118_125947_94000,SB,2.7005401080216043,4731
MUSE_20180118_134648_86000,SB,0.8001600320064013,15830
MUSE_20180112_122550_52000,SB,0.9001800360072014,2721
MUSE_20180116_181038_06000,SB,1.6003200640128026,4435
MUSE_20180112_132533_61000,SB,0.8001600320064013,1262
MUSE_20180116_130704_03000,SB,3.700740148029606,5630
MUSE_20180114_120619_85000,SB,0.8001600320064013,4096
MUSE_20180114_073748_24000,SB,1.7003400680136027,1390
MUSE_20180112_134047_66000,SB,2.9005801160232045,1693
MUSE_20180112_170134_49000,SB,3.9007801560312063,5000
MUSE_20180113_135850_17000,SB,3.700740148029606,3825
MUSE_20180120_121304_92000,SB,2.400480096019204,3051
MUSE_20180115_131439_97000,SB,3.700740148029606,8924
MUSE_20180114_075300_40000,SB,0.9001800360072014,3913
MUSE_20180113_133926_02000,SB,2.7005401080216043,5122
MUSE_20180116_133306_20000,SB,4.6009201840368075,4568
MUSE_20180113_125408_33000,SB,1.6003200640128026,3517
MUSE_20180118_122859_93000,SB,2.7005401080216043,5368
MUSE_20180113_180937_91000,SB,3.4006801360272054,4724
MUSE_20180113_135217_51000,SB,1.8003600720144028,3704
MUSE_20180113_173322_09000,SB,6.501300260052011,4437
MUSE_20180114_075504_92000,SB,2.7005401080216043,4013
MUSE_20180112_073638_16000,SB,2.8005601120224046,7025
MUSE_20180116_131757_98000,SB,5.201040208041609,2933
MUSE_20180114_070328_46000,SB,1.8003600720144028,2306
MUSE_20180115_122811_79000,SB,2.7005401080216043,5412
MUSE_20180113_115106_92000,SB,0.9001800360072014,5710
MUSE_20180119_171510_51000,SB,0.8001600320064013,3552
MUSE_20180118_180818_09000,SB,2.7005401080216043,5608
MUSE_20180116_124457_59000,SB,5.801160232046409,10193
MUSE_20180112_133500_45000,SB,2.6005201040208044,3714
MUSE_20180118_120325_48000,SB,0.9001800360072014,14046
MUSE_20180115_125011_68000,SB,1.7003400680136027,3031
MUSE_20180112_070951_54000,SB,0.8001600320064013,2966
MUSE_20180113_131856_90000,SB,3.6007201440288057,1545
MUSE_20180112_170507_54000,SB,3.800760152030406,3837
MUSE_20180114_130040_74000,SB,2.500500100020004,3399
MUSE_20180118_132931_07000,SB,3.800760152030406,14363
MUSE_20180115_133639_05000,SB,0.7001400280056012,3361
MUSE_20180113_122518_99000,SB,2.2004400880176034,3243
MUSE_20180114_130229_77000,SB,1.7003400680136027,3970
MUSE_20180116_120706_23000,SB,2.9005801160232045,5526
MUSE_20180113_122546_36000,SB,0.8001600320064013,3350
MUSE_20180118_134837_94000,SB,2.8005601120224046,14998
MUSE_20180114_070412_09000,SB,2.6005201040208044,2140
MUSE_20180118_180610_87000,SB,0.9001800360072014,4140
MUSE_20180112_132009_58000,SB,3.6007201440288057,6035
MUSE_20180113_134005_48000,SB,5.801160232046409,7637
MUSE_20180112_133642_18000,SB,0.8001600320064013,4123
MUSE_20180115_134728_60000,SB,2.7005401080216043,10997
MUSE_20180115_125425_71000,SB,2.7005401080216043,7995
MUSE_20180118_180903_89000,SB,1.8003600720144028,3067
MUSE_20180114_171221_83000,SB,3.700740148029606,3280
MUSE_20180112_132036_87000,SB,3.800760152030406,4299
MUSE_20180114_071502_64000,SB,0.8001600320064013,1800
MUSE_20180113_132927_77000,SB,0.8001600320064013,3538
MUSE_20180116_130318_97000,SB,2.6005201040208044,2684
MUSE_20180113_131059_92000,SB,0.8001600320064013,2370
MUSE_20180112_072028_11000,SB,0.9001800360072014,3083
MUSE_20180113_123633_76000,SB,2.8005601120224046,4615
MUSE_20180115_125100_62000,SB,0.9001800360072014,14596
MUSE_20180112_133949_38000,SB,6.7013402680536105,4864
MUSE_20180113_125228_42000,SB,0.8001600320064013,5863
MUSE_20180112_134032_08000,SB,0.9001800360072014,9567
MUSE_20180115_132254_13000,SB,0.8001600320064013,2826
MUSE_20180120_122928_62000,SB,2.500500100020004,2829
MUSE_20180114_124626_67000,SB,2.8005601120224046,1618
MUSE_20180114_133655_10000,SB,3.6007201440288057,4170
MUSE_20180115_120739_16000,SB,3.700740148029606,3877
MUSE_20180115_131641_70000,SB,0.8001600320064013,3724
MUSE_20180112_121041_85000,SB,0.8001600320064013,5911
MUSE_20180114_074803_42000,SB,3.800760152030406,5195
MUSE_20180116_132412_81000,SB,3.6007201440288057,2951
MUSE_20180113_121739_99000,SB,6.601320264052811,2859
MUSE_20180116_174412_13000,SB,0.8001600320064013,5049
MUSE_20180113_130434_88000,SB,2.2004400880176034,2311
MUSE_20180119_173908_05000,SB,2.8005601120224046,1855
MUSE_20180116_125314_83000,SB,3.6007201440288057,1772
MUSE_20180114_071238_48000,SB,2.9005801160232045,5177
MUSE_20180113_134326_69000,SB,0.8001600320064013,7388
MUSE_20180113_185557_25000,SB,3.3006601320264055,3072
MUSE_20180113_075016_97000,SB,1.8003600720144028,6749
MUSE_20180113_134705_30000,SB,0.8001600320064013,2776
MUSE_20180120_123417_18000,SB,3.700740148029606,3009
MUSE_20180113_133639_30000,SB,0.8001600320064013,4527
MUSE_20180112_121032_32000,SB,0.9001800360072014,2753
MUSE_20180116_174319_53000,SB,2.3004600920184037,2064
MUSE_20180115_134005_00000,SB,3.500700140028006,4106
MUSE_20180113_080027_71000,SB,0.9001800360072014,13479
MUSE_20180119_171912_40000,SB,3.800760152030406,3778
MUSE_20180115_120044_66000,SB,3.700740148029606,6039
MUSE_20180112_072006_38000,SB,0.9001800360072014,2972
MUSE_20180113_182847_72000,SB,2.8005601120224046,2492
MUSE_20180113_133359_93000,SB,6.10122024404881,4655
MUSE_20180114_170905_01000,SB,0.9001800360072014,3439
MUSE_20180116_170531_04000,SB,3.4006801360272054,5256
MUSE_20180115_121711_21000,SB,2.3004600920184037,5220
MUSE_20180114_133608_90000,SB,3.700740148029606,3191
MUSE_20180112_122743_43000,SB,1.900380076015203,3235
MUSE_20180114_134043_05000,SB,3.700740148029606,12333
MUSE_20180118_135407_13000,SB,2.8005601120224046,9147
MUSE_20180113_122506_62000,SB,2.8005601120224046,15219
MUSE_20180118_175759_00000,SB,2.8005601120224046,6571
MUSE_20180114_070001_82000,SB,1.8003600720144028,7877
MUSE_20180115_125542_28000,SB,2.7005401080216043,5247
MUSE_20180114_071131_79000,SB,0.7001400280056012,2911
MUSE_20180113_121741_04000,SB,6.501300260052011,2974
MUSE_20180116_170044_07000,SB,0.8001600320064013,5406
MUSE_20180116_174320_59000,SB,3.200640128025605,4431
MUSE_20180114_120643_70000,SB,3.6007201440288057,5183
MUSE_20180116_174535_00000,SB,2.8005601120224046,4607
MUSE_20180114_133615_35000,SB,3.700740148029606,2507
MUSE_20180119_175221_17000,SB,3.6007201440288057,2748
MUSE_20180115_130546_39000,SB,2.500500100020004,15524
MUSE_20180113_071743_49000,SB,0.9001800360072014,6095
MUSE_20180111_155859_36000,SB,2.7005401080216043,3852
MUSE_20180119_172859_90000,SB,0.8001600320064013,6174
MUSE_20180113_135107_81000,SB,4.700940188037608,10193
MUSE_20180114_071024_29000,SB,0.9001800360072014,5075
MUSE_20180115_133417_35000,SB,3.700740148029606,10061
MUSE_20180113_175903_81000,SB,3.700740148029606,6042
MUSE_20180114_071202_73000,SB,2.7005401080216043,3971
MUSE_20180114_123335_73000,SB,14.302860572114422,5234
MUSE_20180114_125822_71000,SB,4.500900180036007,6308
MUSE_20180116_121119_46000,SB,6.801360272054411,5791
MUSE_20180113_135955_11000,SB,2.500500100020004,4447
MUSE_20180113_115002_38000,SB,0.8001600320064013,2201
MUSE_20180112_123647_53000,SB,2.1004200840168035,7881
MUSE_20180114_130415_72000,SB,0.8001600320064013,13811
MUSE_20180118_175115_91000,SB,2.500500100020004,869
MUSE_20180115_131540_44000,SB,2.8005601120224046,11271
MUSE_20180118_134426_93000,SB,2.8005601120224046,4248
MUSE_20180114_120932_42000,SB,0.7001400280056012,1991
MUSE_20180118_135303_31000,SB,9.501900380076016,12551
MUSE_20180113_133351_88000,SB,0.9001800360072014,6492
MUSE_20180112_133332_24000,SB,0.600120024004801,4451
MUSE_20180115_133159_15000,SB,2.7005401080216043,10395
MUSE_20180112_124106_04000,SB,2.7005401080216043,5787
MUSE_20180116_124959_22000,SB,0.8001600320064013,2715
MUSE_20180116_120254_18000,SB,0.8001600320064013,2805
MUSE_20180114_122016_42000,SB,0.5001000200040008,3914
MUSE_20180113_181114_46000,SB,2.500500100020004,3403
MUSE_20180113_183421_84000,SB,2.500500100020004,1952
MUSE_20180115_123104_28000,SB,0.8001600320064013,3376
MUSE_20180115_131755_38000,SB,2.8005601120224046,2014
MUSE_20180116_133938_92000,SB,0.8001600320064013,2603
MUSE_20180116_122718_88000,SB,3.500700140028006,3666
MUSE_20180115_120256_63000,SB,2.7005401080216043,2874
MUSE_20180116_131029_02000,SB,2.7005401080216043,3106
MUSE_20180112_134008_99000,SB,0.8001600320064013,7006
MUSE_20180118_123440_93000,SB,2.2004400880176034,2505
MUSE_20180118_182055_80000,SB,1.7003400680136027,4974
MUSE_20180113_122402_13000,SB,8.701740348069613,4135
MUSE_20180114_075600_99000,SB,1.8003600720144028,4075
MUSE_20180113_130152_54000,SB,3.700740148029606,4896
MUSE_20180113_174700_39000,SB,0.8001600320064013,2269
MUSE_20180114_122041_39000,SB,3.6007201440288057,3526
MUSE_20180115_130557_18000,SB,3.3006601320264055,1502
MUSE_20180112_121154_61000,SB,0.8001600320064013,5464
MUSE_20180119_170850_77000,SB,1.8003600720144028,9418
MUSE_20180118_125429_50000,SB,2.8005601120224046,4205
MUSE_20180112_124044_31000,SB,0.8001600320064013,4485
MUSE_20180115_132222_89000,SB,2.8005601120224046,4373
MUSE_20180113_184630_04000,SB,0.8001600320064013,3054
MUSE_20180114_121605_82000,SB,3.700740148029606,2297
MUSE_20180112_140146_87000,SB,4.6009201840368075,3641
MUSE_20180115_133121_88000,SB,5.901180236047209,3596
MUSE_20180116_121916_81000,SB,0.9001800360072014,4246
MUSE_20180115_122500_24000,SB,3.6007201440288057,4672
MUSE_20180113_074102_77000,SB,0.7001400280056012,3155
MUSE_20180114_134307_27000,SB,2.8005601120224046,4031
MUSE_20180118_122520_17000,SB,0.9001800360072014,3861
MUSE_20180113_122040_24000,SB,3.800760152030406,14282
MUSE_20180114_125357_53000,SB,2.7005401080216043,15519
MUSE_20180113_183334_33000,SB,0.8001600320064013,14608
MUSE_20180118_133244_81000,SB,2.7005401080216043,7587
MUSE_20180116_172115_09000,SB,3.800760152030406,1845
MUSE_20180113_133835_21000,SB,2.400480096019204,2250
MUSE_20180116_121932_30000,SB,0.9001800360072014,15748
MUSE_20180113_130525_59000,SB,3.6007201440288057,3935
MUSE_20180118_171015_87000,SB,1.7003400680136027,2624
MUSE_20180119_173729_71000,SB,3.700740148029606,1708
MUSE_20180116_181916_76000,SB,1.8003600720144028,2335
MUSE_20180118_181933_59000,SB,0.7001400280056012,2934
MUSE_20180113_181826_95000,SB,3.700740148029606,5305
MUSE_20180118_133011_60000,SB,3.700740148029606,4248
MUSE_20180113_181607_36000,SB,1.8003600720144028,3825
MUSE_20180116_133448_15000,SB,2.8005601120224046,2128
MUSE_20180112_165512_19000,SB,7.5015003000600124,2506
MUSE_20180115_115729_63000,SB,0.7001400280056012,3207
MUSE_20180113_073605_76000,SB,0.7001400280056012,4328
MUSE_20180116_124337_38000,SB,2.500500100020004,1654
MUSE_20180116_125017_92000,SB,1.8003600720144028,3137
MUSE_20180113_181205_59000,SB,4.300860172034407,1890
MUSE_20180115_120730_64000,SB,4.6009201840368075,11215
MUSE_20180112_072854_73000,SB,0.9001800360072014,4102
MUSE_20180114_074435_71000,SB,10.302060412082417,1566
MUSE_20180112_134327_88000,SB,0.9001800360072014,12391
MUSE_20180112_134055_15000,SB,0.7001400280056012,4073
MUSE_20180112_130749_47000,SB,0.9001800360072014,3187
MUSE_20180112_072051_98000,SB,3.6007201440288057,3602
MUSE_20180118_180325_15000,SB,10.102020404080816,15491
MUSE_20180113_184410_99000,SB,0.8001600320064013,5077
MUSE_20180118_133414_15000,SB,0.7001400280056012,4443
MUSE_20180113_071505_77000,SB,3.700740148029606,3870
MUSE_20180114_131044_43000,SB,0.8001600320064013,14419
MUSE_20180115_133312_03000,SB,0.8001600320064013,2542
MUSE_20180113_185250_90000,SB,0.8001600320064013,2787
MUSE_20180114_134219_32000,SB,1.8003600720144028,13510
MUSE_20180113_125007_17000,SB,0.8001600320064013,4472
MUSE_20180118_182216_93000,SB,0.8001600320064013,3281
MUSE_20180113_181117_65000,SB,0.9001800360072014,3314
MUSE_20180112_131638_56000,SB,0.8001600320064013,2385
MUSE_20180119_171939_48000,SB,2.7005401080216043,2766
MUSE_20180113_075114_21000,SB,3.6007201440288057,3798
MUSE_20180114_130108_10000,SB,1.7003400680136027,5080
MUSE_20180112_123632_97000,SB,0.8001600320064013,8785
MUSE_20180112_073252_14000,SB,2.8005601120224046,13385
MUSE_20180114_135311_12000,SB,2.8005601120224046,3789
MUSE_20180119_171344_35000,SB,3.800760152030406,6550
MUSE_20180118_170905_98000,SB,1.8003600720144028,1487
MUSE_20180113_173729_65000,SB,2.8005601120224046,14618
MUSE_20180112_135605_58000,SB,0.9001800360072014,2648
MUSE_20180113_131332_39000,SB,2.7005401080216043,8483
MUSE_20180116_122827_43000,SB,1.8003600720144028,10943
MUSE_20180114_071609_13000,SB,3.4006801360272054,2696
MUSE_20180114_070016_19000,SB,0.8001600320064013,1747
MUSE_20180113_183634_23000,SB,3.800760152030406,11649
MUSE_20180113_173721_60000,SB,0.9001800360072014,5961
MUSE_20180118_131246_89000,SB,0.7001400280056012,5380
MUSE_20180114_125716_24000,SB,2.8005601120224046,2121
MUSE_20180113_075301_94000,SB,5.801160232046409,3463
MUSE_20180113_134504_52000,SB,1.7003400680136027,1710
MUSE_20180114_070331_62000,SB,5.4010802160432085,3919
MUSE_20180115_131209_79000,SB,3.500700140028006,9991
MUSE_20180114_070209_57000,SB,0.8001600320064013,1613
MUSE_20180114_122245_15000,SB,0.8001600320064013,2556
MUSE_20180113_122406_34000,SB,2.6005201040208044,1547
MUSE_20180112_120315_47000,SB,1.8003600720144028,3849
MUSE_20180115_115656_69000,SB,3.700740148029606,13791
MUSE_20180112_170433_86000,SB,3.200640128025605,1778
MUSE_20180114_114525_05000,SB,3.800760152030406,14986
MUSE_20180114_171606_10000,SB,0.8001600320064013,2297
MUSE_20180118_182054_75000,SB,0.8001600320064013,3057
MUSE_20180113_075515_49000,SB,1.8003600720144028,5155
MUSE_20180118_133748_97000,SB,1.8003600720144028,2786
MUSE_20180116_170146_99000,SB,1.900380076015203,6988
MUSE_20180116_121754_88000,SB,6.801360272054411,9212
MUSE_20180113_184924_57000,SB,0.8001600320064013,2356
MUSE_20180114_072710_09000,SB,3.700740148029606,4589
MUSE_20180114_131040_23000,SB,0.9001800360072014,6827
MUSE_20180112_075324_37000,SB,1.7003400680136027,10192
MUSE_20180113_125835_10000,SB,3.6007201440288057,1895
MUSE_20180118_175134_54000,SB,0.8001600320064013,2936
MUSE_20180111_160355_88000,SB,2.400480096019204,3132
MUSE_20180114_132352_53000,SB,0.8001600320064013,2856
MUSE_20180119_173149_13000,SB,0.8001600320064013,3887
MUSE_20180112_165811_70000,SB,3.3006601320264055,3221
MUSE_20180114_072449_47000,SB,0.8001600320064013,9418
MUSE_20180113_175910_19000,SB,0.8001600320064013,6062
MUSE_20180113_123639_03000,SB,1.8003600720144028,5016
MUSE_20180116_120521_49000,SB,3.9007801560312063,11654
MUSE_20180114_132933_44000,SB,0.8001600320064013,6764
MUSE_20180112_131758_31000,SB,3.800760152030406,2197
MUSE_20180115_134550_74000,SB,1.7003400680136027,1784
MUSE_20180114_132337_08000,SB,1.8003600720144028,7463
MUSE_20180116_124521_66000,SB,3.3006601320264055,4768
MUSE_20180118_173625_03000,SB,3.700740148029606,3097
MUSE_20180113_124534_64000,SB,2.400480096019204,10168
MUSE_20180112_165859_50000,SB,0.8001600320064013,9712
MUSE_20180114_135334_39000,SB,0.9001800360072014,12815
MUSE_20180113_080518_22000,SB,2.500500100020004,3635
MUSE_20180113_185643_21000,SB,0.9001800360072014,15122
MUSE_20180115_122936_95000,SB,2.8005601120224046,7411
MUSE_20180116_181214_58000,SB,0.7001400280056012,1839
MUSE_20180114_171836_26000,SB,2.7005401080216043,6342
MUSE_20180119_173214_15000,SB,0.9001800360072014,8738
MUSE_20180114_172013_66000,SB,0.8001600320064013,4439
MUSE_20180114_133958_79000,SB,2.8005601120224046,2615
MUSE_20180114_065759_45000,SB,2.500500100020004,2990
MUSE_20180116_123901_62000,SB,2.7005401080216043,1414
MUSE_20180112_133802_49000,SB,0.8001600320064013,4848
MUSE_20180119_170851_82000,SB,3.700740148029606,3115
MUSE_20180113_180837_80000,SB,0.9001800360072014,10837
MUSE_20180119_174422_84000,SB,2.7005401080216043,3388
MUSE_20180118_131428_54000,SB,3.200640128025605,3678
MUSE_20180113_133905_35000,SB,0.9001800360072014,3832
MUSE_20180118_123500_62000,SB,3.4006801360272054,4783
MUSE_20180119_175202_51000,SB,3.800760152030406,5783
MUSE_20180114_124403_82000,SB,0.8001600320064013,2700
MUSE_20180112_123155_70000,SB,2.8005601120224046,4863
MUSE_20180113_184609_34000,SB,1.6003200640128026,4624
MUSE_20180113_182228_25000,SB,12.00240048009602,4188
MUSE_20180114_114538_96000,SB,1.8003600720144028,2701
MUSE_20180112_170823_05000,SB,0.8001600320064013,14028
MUSE_20180112_123943_81000,SB,1.7003400680136027,2363
MUSE_20180114_131036_01000,SB,0.8001600320064013,6684
MUSE_20180116_181447_80000,SB,0.8001600320064013,15100
MUSE_20180113_072724_22000,SB,3.100620124024805,3052
MUSE_20180113_171823_25000,SB,0.8001600320064013,3674
MUSE_20180115_124435_13000,SB,2.7005401080216043,2322
MUSE_20180116_130331_26000,SB,5.201040208041609,1781
MUSE_20180119_170517_10000,SB,4.500900180036007,3386
MUSE_20180120_123031_44000,SB,3.3006601320264055,2065
MUSE_20180116_121104_02000,SB,0.8001600320064013,2481
MUSE_20180114_125042_20000,SB,1.900380076015203,15402
MUSE_20180114_134632_37000,SB,6.40128025605121,3965
MUSE_20180113_115355_59000,SB,7.601520304060812,2721
MUSE_20180113_124834_18000,SB,2.7005401080216043,3226
MUSE_20180113_123128_93000,SB,1.6003200640128026,3930
MUSE_20180113_125004_02000,SB,0.8001600320064013,1852
MUSE_20180111_160647_22000,SB,1.5003000600120024,4294
MUSE_20180113_074203_75000,SB,1.8003600720144028,14678
MUSE_20180113_134156_66000,SB,3.200640128025605,3859
MUSE_20180112_132937_39000,SB,0.7001400280056012,5596
MUSE_20180113_132340_54000,SB,0.9001800360072014,6947
MUSE_20180113_121713_19000,SB,0.9001800360072014,7583
MUSE_20180113_185041_34000,SB,1.8003600720144028,4133
MUSE_20180112_133001_18000,SB,3.700740148029606,5123
MUSE_20180115_134437_50000,SB,1.8003600720144028,2543
MUSE_20180114_125658_66000,SB,0.8001600320064013,6011
MUSE_20180112_133846_28000,SB,3.3006601320264055,12869
MUSE_20180118_132307_98000,SB,3.700740148029606,1728
MUSE_20180112_121413_74000,SB,4.700940188037608,4449
MUSE_20180120_121936_45000,SB,7.901580316063213,4418
MUSE_20180118_172935_98000,SB,6.801360272054411,4909
MUSE_20180113_073700_58000,SB,2.2004400880176034,4922
MUSE_20180114_121326_03000,SB,0.8001600320064013,6466
MUSE_20180113_135647_52000,SB,2.7005401080216043,1575
MUSE_20180112_120159_00000,SB,2.8005601120224046,15208
MUSE_20180113_072931_09000,SB,2.6005201040208044,4492
MUSE_20180116_171200_55000,SB,3.800760152030406,4484
MUSE_20180114_072753_72000,SB,2.7005401080216043,2228
MUSE_20180118_182050_52000,SB,3.700740148029606,10891
MUSE_20180114_065407_03000,SB,0.9001800360072014,5176
MUSE_20180116_180439_60000,SB,0.7001400280056012,2499
MUSE_20180114_120835_57000,SB,2.8005601120224046,8684
MUSE_20180112_124406_53000,SB,3.200640128025605,7559
MUSE_20180112_122117_72000,SB,0.8001600320064013,4641
MUSE_20180119_175759_69000,SB,3.800760152030406,7580
MUSE_20180113_174808_71000,SB,1.8003600720144028,6564
MUSE_20180113_075828_14000,SB,3.6007201440288057,15491
MUSE_20180116_122820_00000,SB,3.3006601320264055,4368
